Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel,thr_category,contentver,sig_flags
1,2017/03/30 16:52:59,001606050200,THREAT,vulnerability,1,2017/03/30 16:52:59,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:52:59,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1510074,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,139,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:52:41,001606050200,THREAT,vulnerability,1,2017/03/30 16:52:41,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:52:41,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1510071,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,115,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:52:07,001606050200,THREAT,vulnerability,1,2017/03/30 16:52:07,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:52:07,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1510062,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,87,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:49:33,001606050200,THREAT,vulnerability,1,2017/03/30 16:49:33,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:49:33,36673,2,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1510033,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,10,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:49:10,001606050200,THREAT,vulnerability,1,2017/03/30 16:49:10,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:49:10,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1510029,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,239,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:47:11,001606050200,THREAT,vulnerability,1,2017/03/30 16:47:11,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:47:11,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1510005,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,196,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:46:29,001606050200,THREAT,vulnerability,1,2017/03/30 16:46:29,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:46:29,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509996,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,164,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:44:19,001606050200,THREAT,vulnerability,1,2017/03/30 16:44:19,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:44:19,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509976,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,99,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:40:24,001606050200,THREAT,vulnerability,1,2017/03/30 16:40:24,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:40:24,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509923,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,28,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:39:29,001606050200,THREAT,vulnerability,1,2017/03/30 16:39:29,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:39:29,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509908,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,251,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:37:01,001606050200,THREAT,vulnerability,1,2017/03/30 16:37:01,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:37:01,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509879,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,188,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:36:03,001606050200,THREAT,vulnerability,1,2017/03/30 16:36:03,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:36:03,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509869,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,158,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:35:38,001606050200,THREAT,vulnerability,1,2017/03/30 16:35:38,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:35:38,36673,1,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509863,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,123,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:35:17,001606050200,THREAT,vulnerability,1,2017/03/30 16:35:17,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:35:17,36673,2,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509856,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,92,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:34:59,001606050200,THREAT,vulnerability,1,2017/03/30 16:34:59,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:34:59,36673,2,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509852,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,64,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:34:27,001606050200,THREAT,vulnerability,1,2017/03/30 16:34:27,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/30 16:34:27,36673,9,53386,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1509844,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:32:15,001606050200,THREAT,vulnerability,1,2017/03/30 16:32:15,159.203.64.71,192.168.4.38,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:32:15,36505,1,3000,53341,0,0,0x106000,tcp,alert,hook.js,Browser Exploitation Framework Browser Hijacking Activity(37563),unknown,medium,server-to-client,1509813,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,22,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:32:15,001606050200,THREAT,vulnerability,1,2017/03/30 16:32:15,159.203.64.71,192.168.4.38,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:32:15,36505,1,3000,53341,0,0,0x106000,tcp,alert,hook.js,Browser Exploitation Framework Hooking Request(38149),unknown,medium,server-to-client,1509812,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,22,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:32:15,001606050200,THREAT,vulnerability,1,2017/03/30 16:32:15,159.203.64.71,192.168.4.38,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:32:15,36505,1,3000,53341,0,0,0x106000,tcp,alert,hook.js,Browser Exploitation Framework Hooking Request(38147),unknown,medium,server-to-client,1509811,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,22,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:30:34,001606050200,THREAT,vulnerability,1,2017/03/30 16:30:34,159.203.64.71,192.168.4.38,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:30:34,36498,1,3000,53338,0,0,0x106000,tcp,alert,hook.js,Browser Exploitation Framework Browser Hijacking Activity(37563),unknown,medium,server-to-client,1509785,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,2,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:30:34,001606050200,THREAT,vulnerability,1,2017/03/30 16:30:34,159.203.64.71,192.168.4.38,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:30:34,36498,1,3000,53338,0,0,0x106000,tcp,alert,hook.js,Browser Exploitation Framework Hooking Request(38149),unknown,medium,server-to-client,1509784,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,2,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:30:34,001606050200,THREAT,vulnerability,1,2017/03/30 16:30:34,159.203.64.71,192.168.4.38,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:30:34,36498,1,3000,53338,0,0,0x106000,tcp,alert,hook.js,Browser Exploitation Framework Hooking Request(38147),unknown,medium,server-to-client,1509783,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,2,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/30 16:30:05,001606050200,THREAT,vulnerability,1,2017/03/30 16:30:05,173.241.254.199,192.168.4.38,,,rule1,,,ssl,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 16:30:05,36427,1,443,53321,0,0,0x6000,tcp,alert,rtb.openx.net/,POODLE Bites Vulnerability(37144),web-advertisements,informational,server-to-client,1509764,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/03/30 01:54:03,001606050200,THREAT,vulnerability,1,2017/03/30 01:54:03,192.36.148.17,192.168.4.35,,,rule1,,,dns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 01:54:03,10755,1,53,50088,0,0,0x6000,udp,alert,,DGA NXDOMAIN response(36518),any,informational,server-to-client,1502749,0x0,Sweden,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/03/30 01:53:59,001606050200,THREAT,vulnerability,1,2017/03/30 01:53:59,8.8.8.8,192.168.4.35,,,rule1,,,dns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 01:53:59,10748,1,53,59239,0,0,0x6000,udp,alert,,DGA NXDOMAIN response(36518),any,informational,server-to-client,1502747,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/03/30 01:53:59,001606050200,THREAT,vulnerability,1,2017/03/30 01:53:59,202.12.27.33,192.168.4.35,,,rule1,,,dns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/03/30 01:53:59,10764,1,53,52130,0,0,0x6000,udp,alert,content-ingest.portal.jask.ai/,DGA NXDOMAIN response(36518),any,informational,server-to-client,1502746,0x0,Japan,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/03/29 19:59:14,001606050200,THREAT,vulnerability,1,2017/03/29 19:59:14,192.168.4.38,97.74.135.218,,,rule1,,,pop3,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 19:59:14,3220,1,52161,110,0,0,0x6000,tcp,alert,,Failed Authentication Through Mail Protocol(31709),any,informational,client-to-server,1500200,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/03/29 03:09:33,001606050200,THREAT,vulnerability,1,2017/03/29 03:09:33,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:09:33,44213,2,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492669,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,189,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:09:18,001606050200,THREAT,vulnerability,1,2017/03/29 03:09:18,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:09:18,44213,3,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492667,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,161,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:09:04,001606050200,THREAT,vulnerability,1,2017/03/29 03:09:04,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:09:04,44213,3,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492664,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,124,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:07:57,001606050200,THREAT,vulnerability,1,2017/03/29 03:07:57,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:07:57,44213,3,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492657,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,67,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:05:56,001606050200,THREAT,vulnerability,1,2017/03/29 03:05:56,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:05:56,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492643,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,15,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:05:38,001606050200,THREAT,vulnerability,1,2017/03/29 03:05:38,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:05:38,44213,2,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492639,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,244,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:05:18,001606050200,THREAT,vulnerability,1,2017/03/29 03:05:18,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:05:18,44213,14,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492635,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,182,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:04:21,001606050200,THREAT,vulnerability,1,2017/03/29 03:04:21,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:04:21,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492628,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,145,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:04:07,001606050200,THREAT,vulnerability,1,2017/03/29 03:04:07,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:04:07,44213,2,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492625,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,120,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:03:37,001606050200,THREAT,vulnerability,1,2017/03/29 03:03:37,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:03:37,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492621,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,95,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:03:25,001606050200,THREAT,vulnerability,1,2017/03/29 03:03:25,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:03:25,44213,2,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492615,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,68,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 03:00:04,001606050200,THREAT,vulnerability,1,2017/03/29 03:00:04,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 03:00:04,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492595,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,162,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:58:57,001606050200,THREAT,vulnerability,1,2017/03/29 02:58:57,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:58:57,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492584,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,130,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:58:00,001606050200,THREAT,vulnerability,1,2017/03/29 02:58:00,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:58:00,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492577,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,83,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:56:55,001606050200,THREAT,vulnerability,1,2017/03/29 02:56:55,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:56:55,44213,2,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492569,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,52,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:55:46,001606050200,THREAT,vulnerability,1,2017/03/29 02:55:46,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:55:46,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492561,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,242,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:52:45,001606050200,THREAT,vulnerability,1,2017/03/29 02:52:45,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:52:45,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492537,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,180,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:51:54,001606050200,THREAT,vulnerability,1,2017/03/29 02:51:54,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:51:54,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492495,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,139,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:51:46,001606050200,THREAT,vulnerability,1,2017/03/29 02:51:46,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:51:46,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492494,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,133,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
1,2017/03/29 02:47:24,001606050200,THREAT,vulnerability,1,2017/03/29 02:47:24,192.168.4.38,159.203.64.71,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/03/29 02:47:24,44213,1,51061,8080,0,0,0x106000,tcp,alert,,Metasploit Windows Meterpreter Reverse HTTP Shell Detection(39601),unknown,critical,client-to-server,1492458,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,40,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,code-execution,AppThreat-675-3915,0x0
